0.0,0.0,-0.0,0.0,0.0,
0.01337,-0.0029,-0.01958,-0.001199,-0.02057,
0.013214,-0.005432,0.02625,-0.002596,-0.002136,
-0.01692,0.02498,0.08,0.002876,-0.03543,
-0.00667,0.00305,0.0834,0.003439,0.01481,
0.1736,0.01512,0.2441,-0.0065,-0.268,
0.0626,-0.01414,0.1913,0.00279,-0.1084,
1.053,0.11847,0.3518,-0.0764,0.1987,
