0.0,-0.0,0.0,-0.0,0.0,
-0.001238,0.0266,0.001997,-0.02464,-0.024,
-0.005043,0.001124,0.00162,0.02663,-0.02135,
-0.001503,0.06494,-0.02261,-0.000678,-0.1105,
0.006824,-0.019,-0.013565,0.0965,-0.01322,
0.001677,-0.02942,0.0529,0.08,-0.175,
-0.0085,0.2144,0.02127,0.2659,0.02881,
0.04483,0.1036,0.656,0.0769,-0.2399,
